GameID,EventID,Comment,,,,,
10794,56,"replay,8,carpm002,SLN,gormb901,MIA02,,N,M,SLN,A $when Matt Carpenter was called out at 2B, Cardinals manager Mike Matheny challenged the ruling; the call was upheld by replay",,,,,
10847,50,"replay,7,greiz001,LAN,welkt901,MIA02,,Y,M,MIA,C $when Zack Greinke was called safe at 1B, Marlins interim manager Dan Jennings challenged the ruling; the call was overturned by replay",,,,,
10875,20,$the first inside-the-park homer at Marlins Park,,,,,
11028,60,Marlins second baseman Dee Gordon left the game due to a dislocated thumb from sliding head-first into 1B,,,,,
11208,58,"replay,7,gordd002,MIA,kellj901,MIA02,,Y,M,WAS,C $when Dee Gordon was called safe at 1B, Nationals manager Matt Williams challenged the ruling; the call was overturned by replay",,,,,
11208,71,"replay,8,gordd002,MIA,kellj901,MIA02,,Y,M,WAS,A $when Adeiny Hechavarria was called safe at 2B, Nationals manager Matt Williams challenged the ruling; the call was overturned by replay",,,,,
11236,55,"replay,7,hecha001,MIA,kellj901,MIA02,,N,M,WAS,A $when Miguel Rojas was called safe at 2B, Nationals manager Matt Williams challenged the ruling; the call was upheld by replay",,,,,
11281,48,"replay,6,bourj002,MIA,millb901,MIA02,,N,M,MIA,A $when Christian Yelich was called out at HP, Marlins interim manager Dan Jennings challenged the ruling; the call was upheld by replay",,,,,
11281,58,Marlins pitcher Carter Capps left the game due to an injured elbow,,,,,
11321,8,"replay,1,yelic001,MIA,hirsj901,MIA02,,N,M,MIA,C $when Christian Yelich was called out at 1B, Marlins interim manager Dan Jennings challenged the ruling; call was upheld by replay",,,,,
11321,47,"replay,6,gordd002,MIA,hirsj901,MIA02,,Y,M,NYN,C $when Dee Gordon was called safe at 1B, Mets manager Terry Collins challenged the ruling; the call was overturned by replay",,,,,
11321,61,"replay,8,hecha001,MIA,hirsj901,MIA02,,N,M,NYN,C $when Adeiny Hechavarria was called safe at 1B, Mets manager Terry Collins challenged the ruling; the call was upheld by replay",,,,,
11535,12,"replay,2,gillc002,MIA,barrt901,MIA02,,Y,M,PHI,C $when Conor Gillespie was called safe at 1B, Phillies interim manager Pete Mackanin challenged the ruling; the call was overturned by replay",,,,,
11535,42,Marlins center fielder Cole Gillespie left the game due to an injured wrist,,,,,
11578,61,"ej,corde001,P,kellj901,Intentional HBP Marlins pitcher Erik Cordier ejected by HP umpire Jeff Kellogg; both teams warned by Kellogg",,,,,
11578,62,"replay,8,mercj002,PIT,kellj901,MIA02,,N,M,PIT,C $when Jordy Mercer was called out at 1B, Pirates manager Clint Hurdle challenged the ruling; the call was upheld by replay",,,,,
11578,81,"replay,9,realj001,MIA,kellj901,MIA02,,Y,M,MIA,C $when J.T. Realmuto was called out at 1B, Marlins interim manager Dan Jennings challenged the ruling; the call was overturned by replay",,,,,
11578,82,"replay,9,hecha001,MIA,kellj901,MIA02,,N,M,MIA,C $when Adeiny Hechavarria was called out at 1B, Marlins interim manager Dan Jennings challenged the ruling; the call was upheld by replay",,,,,
11617,23,"ej,cervf001,P,porta901,Balls and strikes Pirates catcher Francisco Cervelli ejected by HP umpire Alan Porter",,,,,
11740,54,$Bartolo Colon fielded the grounder at the 1B line and flipped the ball to 1B behind his back,,,,,
11755,46,Mets pitcher Steven Matz left the game due to an injured hand,,,,,
11769,64,"ej,jennd801,M,hudsm901,Balls and strikes Marlins Manager Dan Jennings ejected by HP umpire Marvin Hudson after the first pitch to Derek Dietrich",,,,,
11784,79,"replay,8,solad001,MIA,wendh902,MIA02,,N,M,MIL,C $when Donovan Solano was called safe at 1B, Brewers interim manager Craig Counsell challenged the ruling; the call was upheld by replay",,,,,
11799,19,"replay,3,braur002,MIL,wendh902,MIA02,,Y,M,MIL,C $when Ryan Braun was called out at 1B, Brewers interim manager Craig Counsell challenged the ruling; the call was overturned by replay",,,,,
11799,32,"replay,4,realj001,MIA,wendh902,MIA02,,N,M,MIA,P $when Derek Dietrich was called out at HP, Marlins interim manager Dan Jennings challenged the ruling; the call was upheld by replay, saying the catcher did not block HP without the ball",,,,,
11834,38,"replay,5,yelic001,MIA,vanol901,MIA02,,Y,M,WAS,A $when Tomas Telis was called safe at 3B, Nationals manager Matt Williams challenged the ruling; the call was overturned by replay",,,,,
11988,55,"replay,8,altha001,PHI,wintm901,MIA02,,Y,M,PHI,A $when Eric Kratz was called out at HP, Phillies interim manager Pete Mackanin challenged the ruling; the call was overturned by replay",,,,,
11988,80,"replay,10,bourj002,MIA,wintm901,MIA02,,N,M,MIA,C $when Donovan Solano was called out at 2B, Marlins interim manager Dan Jennings challenged the ruling; the call was upheld by replay",,,,,
12001,30,"replay,4,yelic001,MIA,wintm901,MIA02,,Y,M,MIA,C $when Christian Yelich was called out at 1B, Marlins intermin manager Dan Jennings challenged the ruling; the call was overturned by replay",,,,,
12001,34,Marlins pitcher Jarred Cosart left the game due to an injured arm,,,,,
12046,8,"replay,1,bourj002,MIA,hallt901,MIA02,F,N,U,,H $Justin Bour's fly down the RF line was ruled fair and a home run; crew chief Tom Hallion requested a review, which upheld the call",,,,,
12046,55,"$originally scored as fielder's choice, changed to error on 09-28-2015; run now earned and Rojas get RBI",,,,,
5020,39,Reds pitcher Johnny Cueto left the game due to an injured arm,,,,,
5034,66,"replay,7,snidt001,PIT,laynj901,PIT08,I,N,I,,H $the fly ball hit near the top of the RF wall and was ruled in play; the ball might have been touched by a fan; crew chief Jerry Layne watched the replay and upheld the call",,,,,
5092,51,"ej,uptob001,P,holbs901,Called third strike B.J. Upton ejected by HP umpire Sam Holbrook",,,,,
5108,26,Braves second baseman Dan Uggla left the game due to an injured leg,,,,,
5314,3,"ej,harpb003,P,hirsj901,Checked swing (Threw bat and helmet) Nationals left fielder Bryce Harper ejected by 3B umpire John Hirschbeck",,,,,
5434,89,"umpchange,11,umphome,welkb901 umpchange,11,ump2b,(None) $HP umpire Fieldin Culbreth was struck on the left collarbone by a Yuniesky Betancourt foul ball and left the game; 2B umpire Bill Welke moved to HP",,,,,
5434,96,Pirates shortstop John McDonald left the game due to an injured back,,,,,
5473,39,$Clint Barnes muffed the throw at 2B and the ball rolled to Neil Walker, Walker's throw got by catcher Russell Martin,,,,
5488,86,"ej,hurdc001,M,buckc901,Call at HP Pirates Manager Clint Hurdle ejected by HP umpire CB Bucknor",,,,,
5652,24,"ej,peraj001,P,gonzm901,Called third strike Tigers shortstop Jhonny Peralta ejected by HP umpire Manny Gonzalez",,,,,
5682,62,Reds second baseman Brandon Phillips left the game due to an injured arm,,,,,
5698,12,Pirates pitcher Jeanmar Gomez left the game due to an injured arm,,,,,
5698,48,"originally scored as single, changed to E3 with two assists on 6-04-2013, making run unearned",,,,,
5815,71,$both teams warned after George Kontos threw a pitch behind Starling Marte,,,,,
5815,74,"ej,kontg001,P,bellw901,Intentional HBP ej,bochb002,M,bellw901,Intentional HBP George Kontos and Giants manager Bruce Bochy ejected by HP umpire Wally Bell",,,,,
5829,71,"replay,7,walkn001,PIT,mcclt901,PIT08,O,Y,I,,H $Neil Walker's fly ball struck a seat and caromed back onto the field; it was ruled in play and Walker reached 2B; the umpires huddled; crew chief Tim McClelland watched the replay and overturned the call to a home run",,,,,
5840,36,$Pedro Alvarez called for obstruction during a rundown,,,,,
5840,74,"replay,9,noonn001,SFN,mcclt901,PIT08,O,Y,I,,H $Nick Noonan's fly ball struck the yellow stripe at the top of the padded wall in RFC and caromed back onto the field; it was ruled a home run but the Pirates asked about the call; crew chief Tim McClelland watched the replay and overturned the call to a ball in play and awarded Noonan a double; this would have been Noonan's first career homer; the ball was taken out of play for Noonan before the review",,,,,
6044,61,Pirates right fielder Travis Snider left the game due to an injured foot,,,,,
6239,67,"originally scored as defensive indifference, changed after game by official scorer to stolen base",,,,,
6255,62,"originally scored as single, changed to E3 on 7-24-2013; both runs in inning now unearned",,,,,
6445,33,Cardinals catcher Yadier Molina left the game due to an injured knee,,,,,
6460,23,"replay,3,hollm001,SLN,coope901,PIT08,O,N,I,,H $Matt Holliday's fly to RF struck the metal railing with the yellow stripe at the top of the wall and caromed back onto the field; Holliday thought it was a home run and stopped running; the ball was ruled in play; acting crew chief Eric Cooper watched the replay and upheld the call",,,,,
7145,69,$catcher Tony Sanchez fell over the rail into the dugout as he caught the ball,,,,,
7160,62,"ej,hurdc001,M,carlm901,Warnings to both teams Pirates Manager Clint Hurdle ejected by HP umpire Mark Carlson after Carlson warned both teams; Andrew McCutchen was hit by a fast ball on the upper arm",,,,,
7189,43,Pirates catcher Russell Martin left the game due to an injured knee,,,,,
2435,0,$the longest Opening Day game in history,,,,,
2435,97,$Omar Vizquel played as a fifth infielder,,,,,
2435,125,"$at the start of the inning, Blue Jays pitcher Luis Perez walked onto the field from the dugout crossing the foul line; he had entered the game in the 12th inning; Jays closer Sergio Santos came jogging in from the bullpen at the same time; the umpires sent Santos back because Perez walked onto the field; according to the new rule 3.05(d) Perez had to pitch to the first batter, thus taking the save opportunity away from Santos",,,,,
2693,44,$runner Mike Moustakas out on appeal for leaving 2B too soon,,,,,
2732,26,"$Originally scored E4, changed to single on 5-02",,,,,
2746,17,$Chris Iannetta called out for batter interference,,,,,
2746,38,"$originally scored as E9, changed to double on 5-01",,,,,
2809,21,"replay,3,hannj001,CLE,scotd901,CLE08,O,Y,I,,H $Jack Hannahan's fly ball hit just above the high wall a few feet inside the RF pole; it was ruled in play and Hannahan raced for a triple when the ball rebounded past RF Nelson Cruz; Indians manager Manny Acta asked about the call so crew chief Dale Scott watched the replay and overturned the call to a home run",,,,,
2809,42,fan interference,,,,,
2978,14,$Jesus Montero's throw to 3B was wide to the 2B side and went into LF where Chone Figgins made a good throw to HP, the ball and runner Asdrubal Cabrera arrived at the same time and the throw got past Montero, Carlos Santana had started toward 3B on the throw and came all the way to HP when the ball got past Montero and bounced to the wall,,,
3006,40,Marlins center fielder Emilio Bonifacio left the game due to an injured hand,,,,,
3036,41,runner interference,,,,,
3082,38,"$Quintin Berry bunted a popup over the head of 1B Casey Kotchman, who was running towards HP; when the ball got past 2B Jason Kipnis, Berry reached 2B; this was his first career hit",,,,,
3082,53,"ej,mccll001,C,mealj901,Balls and strikes $Miguel Cabrera was upset that the fourth pitch was called a strike; Tigers Batting Coach Lloyd McClendon yelled from the bench and was ejected by HP umpire Jerry Meals",,,,,
3095,37,"ej,broot001,C,emmep901,Balk non-call ej,leylj801,M,emmep901,Balk non-call $pitcher Justin Masterson did not stop in the set position on the last pitch to Andy Dirks, who yelled at HP umpire Gary Darling as he ran part way down the 1B line; Tigers 1B coach Tom Brookens yelled at 1B umpire Paul Emmel about the non-call and was ejected by Emmel; Tigers manager Jim Leyland came out and got between Brookens and Emmel and continued the argument; Leyland was ejected by Emmel",,,,,
3165,23,"replay,2,mousm001,KCA,laynj901,CLE08,F,N,I,,H $Mike Moustakas hit a fly ball down the RF line that was ruled foul by 1B umpire Dan Bellino; Royals manager Ned Yost asked about the call so crew chief Jerry Layne watched the replay and upheld the call; Moustakas had homered in the first inning",,,,,
3409,45,fan interference,,,,,
3815,29,"$Johnny Damon jumped into the seats as he caught the ball, landing upside down; when he stood up, he showed the ball to 3B umpire Larry Vanover",,,,,
3815,34,$Jim Thome's 610th home run to pass Sammy Sosa into seventh place,,,,,
3902,60,"$originally scored as single, changed to E6 on 7-31-2012, removing an RBI and making run unearned",,,,,
4053,72,"$originally scored E4, changed to single on 08-15-2012",,,,,
4343,18,Indians pitcher Roberto Hernandez left the game due to an injured ankle,,,,,
4369,5,"ej,cabra002,P,darlg901,Called third strike $Indians shortstop Asdrubal Cabrera objected to the called third strike and when he pointed a finger in HP umpire Gary Darling's face he was ejected",,,,,
4383,49,"$originally scored PB, changed to WP next day",,,,,
4383,70,"ej,niebr801,C,emmep901,Balls and strikes Indians Pitching Coach Ruben Niebla ejected by HP umpire Paul Emmel",,,,,
4393,57,"ej,cruzn002,P,welkb901,Balls and strikes (Threw bat) $Nelson Cruz ejected by HP umpire Welke for arguing balls and strikes; he slammed bat on ground",,,,,
4582,59,Indians third baseman Jason Donald left the game due to an injured wrist,,,,,
4597,40,$Asdrubal Cabrera threw to 3B but Lonnie Chisenhall had moved into the infield in the cut-off position for a possible throw from LF to HP, Chisenhall dived for the throw but it went to the 3B dugout and Alex Avila scored,,,,
4597,40,"$during the pitching change, Tigers 3B coach Gene Lamont told Quintin Berry to steal 3B and not worry about being safe or out because once the Indians made a play on Berry they would not be able to appeal that Avila missed 3B; Berry ran to 3B and was tagged out but time was still out during the pitching change",,,,,
4597,41,"$once time was in, Quintin Berry ran to 3B but new pitcher Tony Sipp threw to 3B and Lonnie Chisenhall stepped on the bag to appeal that Alex Avila missed the bag; 3B umpire Wally Bell called Avila out and the run that he had scored on the error was taken off the board",,,,,
4612,46,$Tigers Manager Jim Leyland argued the call at 1B,,,,,
4612,48,"ej,leylj801,M,knigb901,Call at 1B Tigers Manager Jim Leyland ejected by 1B umpire Brian Knight while Miguel Cabrera was prevented from joining the argument by 2B umpire Wally Bell",,,,,
4612,58,"$Prince Fielder jumped off the bag to catch the high throw and attempted to tag Carlos Santana; when 1B umpire Brian Knight ruled Santana safe, Fielder turned to argue the call, Asdrubal Cabrera scored",,,,,
4612,68,$Ezequiel Carrera called for interference,,,,,
4965,33,"ej,carrc003,P,bakej902,Intentional HBP Indians pitcher Carlos Carrasco ejected by HP umpire Jordan Baker",,,,,
5029,63,Indians center fielder Michael Bourn left the game due to an injured hand,,,,,
5077,13,fan interference,,,,,
5346,70,"ej,melvb001,M,herna901,Home run replay ruling replay,9,rosaa001,OAK,herna901,CLE08,O,N,I,,H $Adam Rosales hit a fly that seemed to strike the metal fence above and behind the yellow stripe at the top of the padded wall in left center; the ball was ruled in play but Athletics manager Bob Melvin asked about the call; acting crew chief Angel Hernandez watched the replay and upheld the call; Melvin argued after the ruling and was ejected by Henandez; the next day, a statment was issued by the commissioner's office that the ruling was 'improper' but that it would stand because the decision to reverse a call by use of replay is at the sole discretion of the crew chief",,,,,
